,Case ID,Activity,Complete Timestamp
8298,2786,1,2010-04-21 21:54:59
8299,2786,8,2010-04-21 21:58:43
8300,2786,6,2010-04-21 21:58:54
8301,2786,6,2010-04-21 22:19:23
8304,2787,8,2012-03-13 20:08:47
8302,2787,6,2012-03-13 23:16:59
8303,2787,1,2012-03-13 20:08:36
8305,2789,1,2012-07-30 18:55:06
8306,2789,8,2012-07-31 23:11:01
8307,2789,6,2012-07-31 23:11:19
8308,2790,1,2010-08-10 22:50:22
8309,2790,8,2010-08-25 18:27:27
8310,2790,6,2010-09-14 15:27:38
8311,2791,1,2012-08-01 00:04:20
8312,2791,8,2012-08-23 22:20:33
8313,2791,6,2012-08-23 22:29:23
8317,2792,6,2012-05-30 22:02:03
8316,2792,6,2012-05-30 22:02:02
8314,2792,1,2012-05-28 21:11:37
8315,2792,8,2012-05-30 18:48:04
8318,2793,1,2011-10-21 17:46:26
8319,2793,8,2011-10-31 19:57:48
8320,2793,6,2011-10-31 20:24:54
8324,2794,6,2011-11-17 00:12:54
8321,2794,1,2011-10-28 16:49:47
8322,2794,8,2011-10-28 16:50:08
8323,2794,9,2011-10-28 18:38:36
8328,2795,6,2012-04-06 22:41:47
8327,2795,9,2012-03-22 01:48:21
8325,2795,1,2012-03-20 23:30:38
8326,2795,8,2012-03-22 01:42:57
8329,2796,1,2012-01-18 23:52:06
8330,2796,8,2012-01-18 23:56:56
8331,2796,6,2012-01-25 19:56:57
8332,2798,1,2010-12-22 19:35:27
8333,2798,1,2010-12-22 19:40:40
8334,2798,8,2010-12-22 19:40:48
8335,2798,6,2011-01-21 18:44:30
8338,2799,6,2012-02-29 19:21:35
8337,2799,8,2012-02-29 19:00:04
8336,2799,1,2012-02-15 20:19:41
8339,2800,1,2012-03-02 22:35:43
8340,2800,8,2012-03-02 22:39:14
8341,2800,6,2012-03-05 18:24:21
8342,2801,1,2012-05-14 20:10:23
8343,2801,8,2012-05-15 18:01:29
8344,2801,9,2012-05-16 22:02:55
8345,2801,8,2012-05-22 23:24:21
8346,2801,6,2012-05-25 18:37:26
8348,2802,6,2011-02-15 19:48:30
8349,2802,1,2011-02-15 18:38:24
8347,2802,8,2011-02-15 18:39:26
8351,2803,6,2012-04-24 21:15:46
8352,2803,1,2012-04-20 18:13:57
8350,2803,8,2012-04-23 15:44:58
8354,2804,6,2010-05-10 16:56:38
8355,2804,1,2010-03-25 00:02:18
8353,2804,8,2010-05-10 16:56:32
8363,2805,8,2010-10-01 21:13:35
8362,2805,1,2010-10-01 18:06:18
8361,2805,9,2010-10-01 21:13:00
8360,2805,6,2010-10-01 21:13:56
8357,2805,1,2010-10-01 18:06:18
8358,2805,8,2010-09-30 23:35:06
8356,2805,1,2010-09-29 21:35:34
8359,2805,3,2010-09-29 21:12:11
8364,2806,3,2010-10-26 23:40:41
8365,2806,1,2010-10-26 23:45:08
8366,2806,8,2010-10-26 23:45:16
8367,2806,6,2010-10-26 23:45:35
8368,2807,1,2010-10-25 22:50:44
8369,2807,8,2010-10-25 23:43:17
8370,2807,6,2010-10-25 23:43:51
8375,2808,1,2011-06-16 18:59:42
8374,2808,8,2011-06-16 19:00:02
8372,2808,9,2011-06-20 21:28:47
8371,2808,9,2011-06-20 21:31:01
8373,2808,6,2011-07-14 23:36:31
8376,2809,1,2011-08-01 15:52:38
8377,2809,8,2011-08-02 22:00:27
8378,2809,6,2011-08-03 15:07:13
8383,2810,1,2010-09-07 18:11:59
8379,2810,1,2010-09-07 22:21:50
8380,2810,8,2010-09-09 15:22:07
8381,2810,6,2010-09-09 15:22:18
8382,2810,6,2010-09-09 23:19:08
8386,2811,6,2011-07-18 21:26:14
8385,2811,8,2011-07-18 21:15:15
8384,2811,1,2011-07-18 21:08:40
8387,2812,1,2010-05-31 22:52:29
8388,2812,9,2010-05-31 23:59:22
8389,2812,8,2010-06-22 00:36:23
8390,2812,6,2010-06-22 00:36:30
8391,2813,1,2011-11-25 18:16:03
8392,2813,8,2011-11-25 18:20:15
8393,2813,6,2011-12-02 01:48:02
8394,2815,1,2010-03-23 19:56:16
8395,2815,8,2010-03-23 22:35:08
8396,2815,6,2010-03-23 22:35:13
8400,2816,6,2010-06-15 23:09:01
8399,2816,2,2010-06-11 23:43:06
8398,2816,8,2010-06-11 23:42:59
8397,2816,1,2010-06-11 23:41:37
8401,2817,1,2010-02-10 18:15:34
8402,2817,8,2010-02-16 01:20:05
8403,2817,6,2010-02-26 23:19:07
8404,2818,3,2011-08-30 16:59:35
8405,2818,1,2011-08-30 17:00:24
8406,2818,8,2011-08-30 17:01:37
8407,2818,6,2011-09-09 15:07:04
8414,2819,6,2010-09-22 21:06:42
8413,2819,8,2010-09-22 21:06:26
8412,2819,9,2010-09-17 21:52:10
8410,2819,9,2010-09-17 21:52:11
8411,2819,8,2010-08-10 00:05:04
8409,2819,1,2010-08-09 16:35:27
8408,2819,3,2010-08-09 16:34:51
8415,2820,1,2011-11-18 20:23:43
8416,2820,8,2011-11-23 01:39:13
8417,2820,6,2011-11-23 19:14:59
8418,2821,1,2012-01-30 22:19:30
8419,2821,8,2012-01-31 17:32:32
8420,2821,6,2012-02-07 18:31:42
8422,2822,6,2011-05-03 16:41:24
8423,2822,1,2011-05-03 15:45:59
8421,2822,8,2011-05-03 15:46:09
8424,2823,1,2012-01-12 17:42:47
8425,2823,8,2012-01-17 01:54:04
8426,2823,6,2012-01-17 23:28:11
8427,2824,1,2010-11-18 20:36:06
8428,2824,8,2010-11-18 20:36:33
8429,2824,6,2010-12-16 00:33:16
8433,2825,6,2011-11-08 17:53:47
8430,2825,1,2011-10-18 16:55:34
8431,2825,1,2011-10-18 16:58:39
8432,2825,8,2011-11-02 17:54:23
8436,2827,6,2011-08-25 21:14:19
8435,2827,8,2011-07-25 21:38:21
8434,2827,1,2011-07-22 17:47:02
8437,2828,1,2010-05-13 23:02:27
8438,2828,8,2010-05-19 01:22:11
8439,2828,9,2010-05-19 01:22:40
8440,2828,8,2010-05-19 16:49:09
8441,2828,8,2010-05-19 17:23:55
8442,2828,6,2010-05-19 17:25:58
8443,2829,1,2010-06-04 15:34:21
8444,2829,8,2010-06-04 21:08:07
8445,2829,6,2010-06-04 21:08:23
8448,2830,6,2012-03-14 19:49:24
8447,2830,8,2012-03-12 20:23:53
8446,2830,1,2012-03-12 19:57:31
8449,2831,1,2012-02-29 01:03:49
8450,2831,8,2012-02-29 02:16:36
8451,2831,6,2012-02-29 02:20:30
8452,2832,1,2011-11-10 00:55:24
8453,2832,8,2011-11-10 00:55:38
8454,2832,6,2011-11-11 18:32:43
8455,2833,1,2012-04-02 20:49:53
8456,2833,8,2012-04-02 22:32:57
8457,2833,9,2012-04-04 20:44:51
8458,2833,6,2012-04-13 21:38:24
8462,2835,8,2010-06-30 23:52:15
8461,2835,6,2010-06-30 23:52:21
8463,2835,8,2010-06-24 00:46:09
8459,2835,1,2010-06-23 22:49:42
8460,2835,9,2010-06-24 00:48:50
8464,2836,1,2012-02-09 22:16:45
8465,2836,8,2012-02-09 22:16:53
8466,2836,6,2012-02-09 22:28:05
8467,2837,1,2011-11-19 00:56:31
8468,2837,8,2011-11-21 20:04:41
8469,2837,6,2011-11-21 20:20:17
8475,2838,6,2010-10-25 15:29:00
8473,2838,9,2010-10-18 23:06:33
8474,2838,8,2010-10-25 15:28:52
8471,2838,8,2010-10-07 14:58:31
8470,2838,1,2010-10-05 16:09:54
8472,2838,9,2010-10-15 17:27:51
8476,2840,1,2012-05-14 16:44:51
8477,2840,8,2012-05-14 18:02:23
8478,2840,6,2012-05-14 21:28:15
8479,2841,1,2012-02-24 23:03:12
8480,2841,8,2012-03-05 17:32:34
8481,2841,6,2012-03-08 23:35:44
8482,2841,6,2012-03-08 23:35:44
8484,2842,8,2011-11-15 23:05:28
8483,2842,1,2011-11-15 23:05:19
8485,2842,6,2011-11-30 01:22:57
8488,2843,6,2011-02-05 00:15:36
8487,2843,8,2011-02-05 00:14:13
8486,2843,1,2011-02-02 00:35:30
8489,2844,1,2012-04-16 23:33:23
8490,2844,8,2012-04-16 23:33:30
8491,2844,6,2012-04-17 22:15:17
8492,2845,3,2010-05-12 18:47:22
8493,2845,1,2010-05-12 23:00:58
8494,2845,1,2010-05-19 00:25:41
8495,2845,8,2010-05-24 18:58:03
8496,2845,9,2010-05-25 23:35:52
8497,2845,8,2010-05-26 21:43:36
8498,2845,6,2010-05-26 21:43:49
8502,2846,6,2012-07-30 15:49:48
8501,2846,9,2012-07-27 00:15:16
8499,2846,1,2012-07-26 18:48:21
8500,2846,8,2012-07-26 20:10:16
8503,2847,1,2012-08-02 17:10:40
8504,2847,8,2012-08-02 17:14:53
8505,2847,6,2012-08-03 20:44:59
8506,2850,1,2011-02-05 00:57:48
8507,2850,8,2011-02-05 01:24:24
8508,2850,6,2011-02-05 01:25:36
8509,2852,1,2011-12-28 01:58:57
8510,2852,6,2011-12-30 01:13:14
8516,2853,9,2011-07-11 17:09:16
8515,2853,8,2011-06-30 22:18:24
8514,2853,6,2011-07-18 17:32:55
8512,2853,1,2011-06-30 21:18:57
8511,2853,1,2011-06-27 20:28:42
8513,2853,1,2011-06-27 20:28:23
8517,2854,1,2012-08-10 15:48:18
8518,2854,8,2012-08-10 16:20:30
8519,2854,6,2012-08-10 17:28:27
8520,2855,1,2011-01-05 20:26:05
8521,2855,8,2011-01-06 00:00:59
8522,2855,6,2011-01-06 00:01:05
8523,2856,1,2011-01-27 00:00:31
8524,2856,8,2011-01-27 00:00:51
8525,2856,6,2011-01-28 01:17:11
8528,2857,8,2010-03-16 17:04:15
8526,2857,6,2010-04-01 16:48:34
8527,2857,1,2010-03-16 17:04:03
8529,2858,1,2010-09-08 00:08:34
8530,2858,8,2010-09-08 23:14:48
8531,2858,9,2010-09-08 23:15:06
8532,2858,8,2010-09-10 19:08:01
8533,2858,6,2010-09-10 19:08:12
8534,2859,1,2011-10-31 18:49:21
8535,2859,8,2011-11-01 00:22:16
8536,2859,6,2011-11-03 19:05:13
8541,2861,1,2011-06-24 23:38:47
8539,2861,8,2011-06-29 16:18:29
8540,2861,9,2011-06-29 16:25:56
8537,2861,8,2011-07-05 23:26:19
8538,2861,6,2011-07-11 20:42:56
8542,2862,1,2010-04-15 21:49:28
8543,2862,8,2010-04-15 22:16:15
8544,2862,6,2010-04-15 22:16:26
8545,2863,1,2010-05-17 22:46:02
8546,2863,1,2010-05-19 00:24:04
8547,2863,1,2010-05-20 15:27:04
8548,2863,9,2010-05-20 15:27:21
8549,2863,8,2010-05-20 15:28:40
8550,2863,6,2010-06-30 21:39:07
8552,2864,6,2011-01-24 21:05:32
8553,2864,1,2011-01-10 19:55:39
8551,2864,8,2011-01-18 01:19:26
8554,2865,1,2010-02-19 19:03:38
8555,2865,8,2010-02-19 19:16:18
8556,2865,6,2010-02-19 19:16:24
8557,2867,1,2011-06-07 20:51:20
8558,2867,8,2011-06-07 20:51:31
8559,2867,9,2011-06-15 18:37:31
8560,2867,9,2011-06-17 21:43:33
8561,2867,8,2011-06-28 21:19:42
8562,2867,6,2011-07-05 17:51:59
8563,2868,1,2011-07-14 18:42:00
8564,2868,6,2011-07-14 20:23:47
8568,2869,8,2011-07-11 22:01:17
8567,2869,6,2011-07-11 22:02:01
8569,2869,8,2011-07-07 18:46:13
8565,2869,1,2011-06-14 21:14:44
8566,2869,9,2011-07-08 22:07:29
8572,2870,6,2012-01-27 21:16:34
8571,2870,8,2012-01-20 23:07:49
8570,2870,1,2012-01-20 23:06:27
8573,2871,1,2010-08-04 21:13:24
8574,2871,8,2010-08-25 17:20:45
8575,2871,6,2010-08-25 17:22:43
8576,2872,1,2010-09-28 23:45:44
8577,2872,8,2010-09-28 23:46:02
8578,2872,6,2010-11-08 19:50:50
8579,2874,1,2010-03-18 20:38:10
8580,2874,8,2010-03-18 20:53:56
8581,2874,6,2010-03-18 22:37:24
8585,2875,6,2012-10-12 18:21:41
8584,2875,9,2012-09-06 21:21:33
8582,2875,1,2012-08-29 20:41:22
8583,2875,8,2012-09-04 15:09:20
8586,2876,1,2012-05-23 16:58:58
8587,2876,8,2012-05-23 20:18:26
8588,2876,6,2012-05-23 22:20:45
8589,2877,1,2010-12-14 20:24:26
8590,2877,8,2010-12-16 20:38:47
8591,2877,9,2010-12-17 16:58:04
8592,2877,8,2010-12-30 17:56:35
8593,2877,6,2010-12-30 17:56:40
8596,2878,8,2011-01-13 22:03:52
8594,2878,6,2011-01-13 22:14:52
8595,2878,1,2011-01-11 18:50:51
8599,2879,8,2011-11-21 20:15:42
8597,2879,6,2011-11-22 01:20:11
8598,2879,1,2011-11-21 18:38:27
8600,2880,1,2012-06-21 21:18:05
8601,2880,8,2012-06-21 21:18:15
8602,2880,6,2012-06-25 22:08:36
8603,2882,1,2011-07-01 18:01:39
8604,2882,8,2011-07-04 19:06:39
8605,2882,6,2011-07-05 20:33:04
8606,2883,1,2012-04-26 20:49:14
8607,2883,8,2012-04-26 20:49:25
8608,2883,6,2012-04-27 17:54:09
8611,2884,8,2011-06-08 21:39:11
8609,2884,6,2011-06-09 17:20:42
8610,2884,1,2011-06-08 21:37:06
8612,2885,1,2012-04-02 20:45:00
8613,2885,8,2012-04-02 21:26:49
8614,2885,6,2012-04-10 21:58:46
8615,2886,1,2012-05-16 16:26:31
8616,2886,8,2012-05-16 21:56:29
8617,2886,6,2012-05-16 23:07:54
8621,2887,9,2011-04-18 21:46:39
8620,2887,6,2011-04-21 17:29:12
8622,2887,8,2011-03-11 18:56:04
8618,2887,1,2011-03-11 18:55:19
8619,2887,9,2011-04-07 22:51:29
8625,2888,6,2010-07-30 17:21:44
8624,2888,8,2010-07-30 16:02:56
8623,2888,1,2010-07-08 15:35:05
8626,2889,1,2010-08-25 00:15:13
8627,2889,8,2010-08-25 00:22:30
8628,2889,6,2010-08-25 00:22:44
8629,2890,1,2011-04-07 16:09:00
8630,2890,8,2011-04-07 16:10:18
8631,2890,6,2011-04-21 18:25:01
8632,2892,1,2010-07-01 20:57:08
8633,2892,8,2010-08-06 21:26:34
8634,2892,6,2010-08-06 21:26:59
8636,2893,6,2011-11-16 19:48:57
8637,2893,1,2011-11-16 18:22:21
8635,2893,8,2011-11-16 18:22:29
8638,2894,1,2011-04-01 22:37:48
8639,2894,8,2011-04-01 22:38:13
8640,2894,9,2011-04-07 23:44:34
8641,2894,8,2011-04-20 23:59:00
8642,2894,6,2011-04-20 23:59:26
8643,2895,1,2011-05-02 15:48:53
8644,2895,8,2011-05-02 15:51:13
8645,2895,6,2011-05-02 18:22:19
8646,2896,1,2011-04-27 21:02:00
8647,2896,8,2011-05-05 17:20:13
8648,2896,6,2011-05-05 17:32:49
8653,2898,6,2012-06-01 15:27:25
8652,2898,8,2012-05-28 16:26:53
8651,2898,6,2012-05-24 23:40:03
8650,2898,8,2012-05-24 23:17:27
8649,2898,1,2012-05-23 16:27:55
8654,2899,1,2012-06-14 16:21:01
8655,2899,8,2012-06-15 15:33:09
8656,2899,6,2012-06-18 20:21:02
8657,2900,1,2011-05-02 22:51:39
8658,2900,8,2011-05-02 22:52:07
8659,2900,6,2011-05-03 18:35:10
8660,2901,1,2010-12-02 01:31:45
8661,2901,8,2010-12-03 17:41:20
8662,2901,6,2010-12-03 17:41:35
8665,2902,6,2011-05-20 16:30:41
8664,2902,8,2011-05-17 23:26:18
8663,2902,1,2011-05-06 23:13:05
8666,2903,1,2012-04-19 21:39:21
8667,2903,8,2012-04-19 21:39:31
8668,2903,6,2012-04-19 23:22:13
8669,2904,1,2012-03-30 14:41:55
8670,2904,8,2012-03-30 14:43:26
8671,2904,9,2012-03-30 14:49:33
8672,2904,6,2012-04-16 16:22:20
8673,2904,6,2012-04-16 16:22:24
8674,2906,1,2012-04-13 16:23:28
8675,2906,8,2012-04-13 16:23:47
8676,2906,6,2012-04-13 19:02:05
8679,2907,8,2012-06-26 16:10:42
8677,2907,6,2012-07-03 05:45:53
8678,2907,1,2012-06-26 16:10:15
8680,2908,1,2012-08-06 16:32:05
8681,2908,8,2012-08-06 16:32:14
8682,2908,6,2012-08-07 17:02:06
8689,2909,8,2010-05-31 17:45:02
8688,2909,6,2010-05-28 15:50:20
8687,2909,8,2010-05-28 00:10:43
8690,2909,6,2010-05-31 17:57:35
8685,2909,1,2010-05-27 20:42:35
8684,2909,1,2010-05-27 17:53:55
8683,2909,3,2010-05-27 16:48:22
8686,2909,9,2010-05-27 21:55:13
8691,2911,1,2012-01-17 18:06:22
8692,2911,8,2012-01-17 23:12:18
8693,2911,6,2012-01-26 19:58:28
8694,2912,1,2011-11-08 18:42:07
8695,2912,6,2011-11-08 18:44:33
8696,2913,1,2012-03-21 01:22:54
8697,2913,8,2012-03-21 01:23:03
8698,2913,6,2012-03-22 20:25:18
8700,2914,6,2012-06-12 22:01:27
8699,2914,1,2012-06-12 21:51:48
8704,2915,6,2010-02-16 01:17:57
8703,2915,8,2010-02-16 01:17:46
8701,2915,1,2010-01-21 17:57:25
8702,2915,1,2010-01-21 17:57:35
8705,2916,1,2011-09-12 16:13:08
8706,2916,8,2011-09-14 16:26:49
8707,2916,6,2011-10-06 16:19:04
8708,2917,1,2012-02-08 01:27:25
8709,2917,8,2012-02-08 01:27:39
8710,2917,6,2012-02-10 01:46:15
8711,2917,6,2012-02-10 01:46:16
8712,2919,1,2012-03-02 00:25:44
8713,2919,6,2012-03-02 00:26:12
8715,2920,1,2010-09-24 21:17:14
8718,2920,8,2010-09-24 21:31:12
8717,2920,8,2010-09-24 21:31:58
8714,2920,2,2010-09-30 16:25:46
8716,2920,6,2010-11-19 19:32:30
8724,2921,8,2011-12-22 23:32:46
8719,2921,9,2011-12-23 00:37:55
8720,2921,8,2011-12-29 23:18:29
8721,2921,6,2011-12-30 23:20:10
8722,2921,6,2011-12-30 23:20:12
8723,2921,1,2011-12-22 17:28:42
8726,2922,6,2010-09-02 22:28:29
8727,2922,1,2010-09-02 22:25:24
8725,2922,8,2010-09-02 22:27:27
8730,2923,6,2011-06-14 21:45:41
8729,2923,8,2011-06-13 22:07:17
8728,2923,1,2011-06-13 22:07:00
8731,2924,1,2011-05-18 22:50:17
8732,2924,1,2011-05-18 22:52:31
8733,2924,8,2011-05-18 22:55:07
8734,2924,6,2011-05-19 15:24:35
8739,2925,8,2010-11-26 01:41:50
8738,2925,9,2010-11-09 00:55:17
8740,2925,6,2010-11-26 01:42:02
8736,2925,1,2010-11-02 19:53:10
8735,2925,1,2010-10-27 22:50:34
8737,2925,8,2010-11-02 19:53:17
8741,2926,1,2011-04-01 16:05:07
8742,2926,8,2011-04-01 21:45:36
8743,2926,6,2011-04-01 21:46:07
8750,2927,6,2011-03-05 01:45:45
8744,2927,8,2011-03-05 01:59:30
8745,2927,9,2011-03-09 00:19:40
8746,2927,8,2011-03-11 20:44:20
8747,2927,6,2011-03-11 20:44:40
8748,2927,1,2011-03-02 17:31:52
8749,2927,8,2011-03-02 17:32:53
8753,2928,8,2010-12-02 23:08:51
8754,2928,6,2010-12-02 23:15:28
8751,2928,3,2010-12-02 01:56:39
8752,2928,1,2010-12-02 22:06:01
8755,2929,1,2012-01-16 20:47:05
8756,2929,8,2012-01-19 01:03:42
8757,2929,6,2012-01-23 20:31:52
8758,2930,1,2012-05-28 15:05:35
8759,2930,8,2012-05-29 18:31:45
8760,2930,6,2012-05-30 17:43:35
8761,2933,1,2010-02-16 01:21:35
8762,2933,8,2010-02-18 22:52:20
8763,2933,6,2010-02-18 22:52:30
8765,2935,6,2011-05-17 20:55:27
8766,2935,1,2011-05-17 20:47:51
8764,2935,8,2011-05-17 20:48:18
8767,2936,1,2011-02-16 19:42:58
8768,2936,8,2011-02-16 23:51:42
8769,2936,9,2011-02-17 00:00:26
8770,2936,8,2011-03-02 18:21:59
8771,2936,6,2011-03-02 18:22:09
8772,2936,8,2011-03-02 18:25:13
8773,2936,6,2011-03-02 18:25:20
8778,2937,1,2011-01-24 18:11:48
8774,2937,8,2011-01-24 19:13:51
8775,2937,2,2011-01-24 19:14:18
8776,2937,2,2011-01-24 20:19:22
8777,2937,6,2011-02-14 18:41:50
8780,2938,6,2010-10-27 18:49:14
8781,2938,1,2010-10-21 20:09:07
8779,2938,8,2010-10-27 18:25:10
8783,2939,6,2012-06-15 21:11:58
8784,2939,1,2012-06-15 21:11:00
8782,2939,8,2012-06-15 21:11:19
8785,2940,1,2010-06-30 16:40:19
8786,2940,8,2010-07-27 22:07:05
8787,2940,6,2010-07-28 17:39:18
8788,2941,1,2011-04-19 23:54:03
8789,2941,8,2011-04-20 17:10:50
8790,2941,6,2011-04-26 16:51:58
8791,2942,1,2011-05-27 15:16:54
8792,2942,8,2011-05-27 15:17:24
8793,2942,6,2011-05-27 22:47:59
8797,2943,6,2011-01-27 00:41:16
8796,2943,8,2011-01-18 00:21:04
8795,2943,1,2011-01-18 00:20:58
8794,2943,1,2011-01-11 00:42:49
8798,2944,1,2011-05-26 20:16:35
8799,2944,8,2011-05-26 20:17:21
8800,2944,9,2011-05-27 18:45:22
8801,2944,8,2011-06-21 15:27:00
8802,2944,6,2011-06-21 15:27:11
8803,2945,1,2011-08-16 20:26:37
8804,2945,9,2011-08-16 21:12:48
8805,2945,6,2011-08-16 21:18:45
8808,2946,9,2012-04-24 17:40:04
8809,2946,6,2012-04-27 00:30:44
8806,2946,1,2012-04-19 15:16:59
8807,2946,8,2012-04-19 21:36:49
8810,2947,1,2011-10-14 22:25:03
8811,2947,6,2011-10-14 23:19:23
8812,2947,6,2011-10-14 23:31:15
8813,2948,1,2011-12-01 22:08:57
8814,2948,8,2011-12-03 01:18:20
8815,2948,6,2011-12-09 20:00:58
8816,2950,1,2011-04-28 21:07:18
8817,2950,8,2011-04-28 21:10:09
8818,2950,6,2011-04-28 22:26:29
8823,2951,6,2011-03-10 22:46:38
8822,2951,8,2011-03-10 22:46:03
8821,2951,9,2011-03-09 21:02:32
8819,2951,1,2011-03-09 19:33:27
8820,2951,8,2011-03-09 19:35:25
8824,2952,1,2011-11-17 01:10:11
8825,2952,8,2011-11-22 20:25:52
8826,2952,9,2011-11-23 00:41:45
8827,2952,6,2011-11-24 18:24:59
8828,2953,1,2010-09-21 22:28:40
8829,2953,8,2010-09-21 22:30:18
8830,2953,6,2010-09-23 22:21:32
8833,2954,8,2010-05-27 20:36:21
8831,2954,6,2010-05-28 17:17:20
8832,2954,1,2010-05-27 20:34:51
8836,2955,8,2011-08-30 21:21:42
8837,2955,6,2011-09-02 15:21:22
8834,2955,3,2011-08-30 21:20:01
8835,2955,1,2011-08-30 21:21:29
8838,2957,1,2010-08-05 20:21:58
8839,2957,8,2010-08-05 21:26:14
8840,2957,6,2010-08-05 21:35:51
8841,2958,1,2012-04-11 17:29:01
8842,2958,8,2012-04-11 20:23:16
8843,2958,6,2012-04-16 20:39:10
8844,2959,1,2010-04-21 23:53:03
8845,2959,8,2010-05-24 17:17:47
8846,2959,6,2010-05-24 17:17:57
8849,2960,6,2012-03-30 16:00:58
8848,2960,8,2012-03-29 17:29:47
8847,2960,1,2012-03-29 17:29:38
8850,2961,1,2012-06-05 20:21:19
8851,2961,8,2012-06-06 15:03:09
8852,2961,6,2012-06-28 00:13:36
8853,2963,1,2011-09-13 18:34:38
8854,2963,8,2011-09-13 18:35:02
8855,2963,6,2011-09-14 23:09:21
8856,2965,1,2010-12-01 02:07:43
8857,2965,8,2010-12-02 00:28:59
8858,2965,6,2010-12-02 00:29:07
8859,2965,6,2010-12-20 17:52:41
8862,2967,9,2011-11-03 02:23:23
8863,2967,6,2011-11-03 18:22:55
8860,2967,1,2011-11-03 02:01:36
8861,2967,8,2011-11-03 02:06:35
8864,2969,1,2012-03-05 23:00:59
8865,2969,8,2012-03-05 23:07:25
8866,2969,6,2012-03-07 01:51:28
8867,2972,1,2011-10-19 17:25:30
8868,2972,1,2011-10-19 17:27:57
8869,2972,8,2011-10-19 17:46:08
8870,2972,6,2011-10-19 19:22:01
8871,2973,1,2012-05-30 22:23:13
8872,2973,8,2012-05-30 22:23:30
8873,2973,6,2012-05-31 16:02:14
8875,2974,6,2012-02-09 18:10:23
8876,2974,1,2012-02-08 20:25:52
8874,2974,8,2012-02-08 20:25:59
8877,2976,1,2010-04-08 21:03:59
8878,2976,8,2010-04-08 21:04:15
8879,2976,6,2010-05-11 00:51:38
8880,2977,1,2012-05-10 16:27:27
8881,2977,8,2012-05-10 16:27:36
8882,2977,6,2012-05-10 17:07:22
8883,2978,1,2012-04-11 17:07:00
8884,2978,8,2012-04-11 20:21:13
8885,2978,9,2012-04-16 15:23:40
8886,2978,6,2012-04-16 20:54:21
8889,2979,8,2010-02-24 00:53:52
8887,2979,6,2010-02-24 00:53:57
8888,2979,1,2010-02-18 01:53:21
8892,2980,8,2010-11-23 19:49:15
8890,2980,6,2010-11-23 20:18:29
8891,2980,1,2010-11-23 19:19:02
8893,2982,1,2011-12-16 17:22:54
8894,2982,6,2011-12-22 00:22:35
8895,2982,6,2011-12-22 00:22:35
8896,2983,1,2010-06-16 15:27:14
8897,2983,8,2010-06-16 17:20:13
8898,2983,6,2010-06-16 17:22:54
8899,2985,1,2012-06-28 17:52:55
8900,2985,8,2012-06-28 18:55:15
8901,2985,8,2012-07-16 14:58:53
8902,2985,4,2012-07-16 16:32:44
8903,2985,6,2012-07-25 16:29:47
8906,2986,8,2012-05-10 16:22:50
8904,2986,6,2012-05-10 16:59:37
8905,2986,1,2012-05-10 16:22:42
8907,2987,1,2012-03-26 23:59:53
8908,2987,8,2012-03-27 00:00:03
8909,2987,6,2012-03-29 15:31:26
8910,2989,1,2012-07-10 17:31:37
8911,2989,8,2012-07-10 21:13:50
8912,2989,6,2012-07-10 21:20:57
8915,2990,8,2011-10-07 22:38:02
8913,2990,6,2011-10-13 17:46:22
8914,2990,1,2011-10-04 21:00:33
8918,2991,6,2011-02-25 01:28:39
8917,2991,8,2011-02-24 23:04:29
8916,2991,1,2011-02-24 23:04:03
8919,2993,1,2010-04-09 14:58:27
8920,2993,8,2010-04-09 15:43:14
8921,2993,9,2010-04-09 23:34:50
8922,2993,8,2010-04-13 00:01:24
8923,2993,6,2010-04-13 00:01:41
8924,2994,1,2011-07-13 00:20:06
8925,2994,6,2011-07-13 05:57:12
8926,2995,1,2010-09-22 18:12:24
8927,2995,8,2010-09-23 16:19:02
8928,2995,6,2010-09-23 18:04:17
8931,2996,6,2012-07-26 18:32:51
8930,2996,8,2012-07-25 16:45:39
8929,2996,1,2012-07-23 15:30:10
8932,2997,1,2011-10-17 17:38:04
8933,2997,8,2011-10-18 16:45:50
8934,2997,6,2011-10-18 23:37:01
8935,2998,1,2011-12-19 18:39:15
8936,2998,8,2011-12-21 00:17:30
8937,2998,6,2012-01-11 22:54:57
8938,2999,1,2010-09-20 16:56:44
8939,2999,8,2010-09-20 16:59:23
8940,2999,6,2010-09-20 16:59:32
8943,3000,6,2011-05-10 20:26:23
8942,3000,8,2011-05-10 18:45:18
8941,3000,1,2011-05-10 18:45:07
8944,3001,1,2010-04-22 00:36:39
8945,3001,1,2010-06-01 17:15:42
8946,3001,8,2010-06-01 17:16:04
8947,3001,6,2010-06-01 17:16:31
8948,3002,1,2012-08-02 20:32:34
8949,3002,8,2012-08-02 20:43:37
8950,3002,6,2012-08-02 21:27:10
8951,3003,1,2011-06-10 18:22:58
8952,3003,8,2011-06-10 18:24:53
8953,3003,6,2011-06-10 18:25:31
8958,3004,8,2010-04-16 23:56:18
8957,3004,6,2010-04-16 23:56:30
8954,3004,6,2010-04-16 23:56:30
8955,3004,1,2010-04-16 23:56:14
8956,3004,1,2010-03-09 19:01:13
8959,3005,1,2011-02-24 18:05:26
8960,3005,8,2011-02-25 22:23:49
8961,3005,6,2011-03-14 20:00:16
8964,3006,8,2011-02-15 19:54:16
